,_id,temperatura,data_coleta,sensacao
615,5db5c7b2406e8f109c7c3412,23.623696760521668,2019-10-27 13:37:06.523,Normal
616,5db5c7b3406e8f109c7c3413,29.35133120582131,2019-10-27 13:37:07.524,Quente
617,5db5c7b4406e8f109c7c3414,18.462995709808492,2019-10-27 13:37:08.525,Frio
618,5db5c7b5406e8f109c7c3415,19.558002255267997,2019-10-27 13:37:09.527,Frio
619,5db5c7b6406e8f109c7c3416,27.85293949917375,2019-10-27 13:37:10.528,Quente
620,5db5c7b7406e8f109c7c3417,24.66462095207259,2019-10-27 13:37:11.529,Normal
621,5db5c7b8406e8f109c7c3418,16.60431967174995,2019-10-27 13:37:12.531,Frio
622,5db5c7b9406e8f109c7c3419,22.6285661526121,2019-10-27 13:37:13.532,Normal
623,5db5c7ba406e8f109c7c341a,23.717280534953492,2019-10-27 13:37:14.533,Normal
624,5db5c7bb406e8f109c7c341b,20.349699582008032,2019-10-27 13:37:15.535,Normal
625,5db5c7bc406e8f109c7c341c,27.879595788679595,2019-10-27 13:37:16.536,Quente
626,5db5c7bd406e8f109c7c341d,20.55289764744136,2019-10-27 13:37:17.538,Normal
627,5db5c7be406e8f109c7c341e,25.65045073839869,2019-10-27 13:37:18.539,Quente
628,5db5c7bf406e8f109c7c341f,24.272360496263836,2019-10-27 13:37:19.540,Normal
629,5db5c7c0406e8f109c7c3420,26.752488535910537,2019-10-27 13:37:20.542,Quente
630,5db5c7c1406e8f109c7c3421,26.41535113317832,2019-10-27 13:37:21.543,Quente
631,5db5c7c2406e8f109c7c3422,27.53675397117181,2019-10-27 13:37:22.545,Quente
632,5db5c7c3406e8f109c7c3423,23.314022566319228,2019-10-27 13:37:23.546,Normal
633,5db5c7c4406e8f109c7c3424,28.77860870002626,2019-10-27 13:37:24.547,Quente
634,5db5c7c5406e8f109c7c3425,20.847726878743586,2019-10-27 13:37:25.549,Normal
635,5db5c7c6406e8f109c7c3426,25.275601405097035,2019-10-27 13:37:26.550,Quente
636,5db5c7c7406e8f109c7c3427,29.195696257760407,2019-10-27 13:37:27.552,Quente
637,5db5c7c8406e8f109c7c3428,18.78784305115515,2019-10-27 13:37:28.553,Frio
638,5db5c7c9406e8f109c7c3429,18.721291213169007,2019-10-27 13:37:29.554,Frio
639,5db5c7ca406e8f109c7c342a,25.704246547014026,2019-10-27 13:37:30.556,Quente
640,5db5c7cb406e8f109c7c342b,29.034073627151027,2019-10-27 13:37:31.557,Quente
641,5db5c7cc406e8f109c7c342c,24.669423454412453,2019-10-27 13:37:32.559,Normal
642,5db5c7cd406e8f109c7c342d,24.442291581941177,2019-10-27 13:37:33.560,Normal
643,5db5c7ce406e8f109c7c342e,20.468260661771605,2019-10-27 13:37:34.561,Normal
644,5db5c7cf406e8f109c7c342f,15.032832125220438,2019-10-27 13:37:35.563,Frio
645,5db5c7d0406e8f109c7c3430,22.482246732591072,2019-10-27 13:37:36.564,Normal
646,5db5c7d1406e8f109c7c3431,26.907993681429623,2019-10-27 13:37:37.566,Quente
647,5db5c7d2406e8f109c7c3432,26.75378966641806,2019-10-27 13:37:38.567,Quente
648,5db5c7d3406e8f109c7c3433,18.934526380533377,2019-10-27 13:37:39.568,Frio
649,5db5c7d4406e8f109c7c3434,23.357414013135813,2019-10-27 13:37:40.570,Normal
650,5db5c7d5406e8f109c7c3435,17.718469421635305,2019-10-27 13:37:41.571,Frio
651,5db5c7d6406e8f109c7c3436,21.85894921234679,2019-10-27 13:37:42.572,Normal
652,5db5c7d7406e8f109c7c3437,29.78961620183179,2019-10-27 13:37:43.572,Quente
653,5db5c7d8406e8f109c7c3438,28.067238179864084,2019-10-27 13:37:44.574,Quente
654,5db5c7d9406e8f109c7c3439,22.163217363889842,2019-10-27 13:37:45.575,Normal
655,5db5c7da406e8f109c7c343a,15.134171188925169,2019-10-27 13:37:46.577,Frio
656,5db5c7db406e8f109c7c343b,23.9775602884916,2019-10-27 13:37:47.578,Normal
657,5db5c7dc406e8f109c7c343c,27.660739658759688,2019-10-27 13:37:48.579,Quente
658,5db5c7dd406e8f109c7c343d,29.029228337024296,2019-10-27 13:37:49.581,Quente
659,5db5c7de406e8f109c7c343e,21.94050019638057,2019-10-27 13:37:50.582,Normal
660,5db5c7df406e8f109c7c343f,19.0933341819473,2019-10-27 13:37:51.583,Frio
661,5db5c7e0406e8f109c7c3440,23.69686796403028,2019-10-27 13:37:52.585,Normal
662,5db5c7e1406e8f109c7c3441,17.563987668846423,2019-10-27 13:37:53.586,Frio
663,5db5c7e2406e8f109c7c3442,15.804035250416488,2019-10-27 13:37:54.588,Frio
664,5db5c7e3406e8f109c7c3443,18.84929837699935,2019-10-27 13:37:55.589,Frio
665,5db5c7e4406e8f109c7c3444,22.273229198532775,2019-10-27 13:37:56.590,Normal
666,5db5c7e5406e8f109c7c3445,22.041527587251114,2019-10-27 13:37:57.592,Normal
667,5db5c7e6406e8f109c7c3446,15.268446148096846,2019-10-27 13:37:58.593,Frio
668,5db5c7e7406e8f109c7c3447,23.526531565340022,2019-10-27 13:37:59.595,Normal
669,5db5c7e8406e8f109c7c3448,28.999729424712548,2019-10-27 13:38:00.596,Quente
670,5db5c7e9406e8f109c7c3449,19.09369408500163,2019-10-27 13:38:01.597,Frio
671,5db5c7ea406e8f109c7c344a,27.464954029283255,2019-10-27 13:38:02.599,Quente
672,5db5c7eb406e8f109c7c344b,19.863397805630118,2019-10-27 13:38:03.600,Frio
673,5db5c7ec406e8f109c7c344c,23.4642427179898,2019-10-27 13:38:04.602,Normal
674,5db5c7ed406e8f109c7c344d,18.834760015386873,2019-10-27 13:38:05.603,Frio
675,5db5c7ee406e8f109c7c344e,23.33730626881092,2019-10-27 13:38:06.604,Normal
676,5db5c7ef406e8f109c7c344f,29.321056823364636,2019-10-27 13:38:07.606,Quente
677,5db5c7f0406e8f109c7c3450,22.996537007482722,2019-10-27 13:38:08.607,Normal
678,5db5c7f1406e8f109c7c3451,20.2733161858906,2019-10-27 13:38:09.609,Normal
679,5db5c7f2406e8f109c7c3452,28.402815040415177,2019-10-27 13:38:10.610,Quente
680,5db5c7f3406e8f109c7c3453,29.848909639147934,2019-10-27 13:38:11.611,Quente
681,5db5c7f4406e8f109c7c3454,28.245299971225805,2019-10-27 13:38:12.613,Quente
682,5db5c7f5406e8f109c7c3455,29.882733232153683,2019-10-27 13:38:13.614,Quente
683,5db5c7f6406e8f109c7c3456,28.125748322378403,2019-10-27 13:38:14.616,Quente
684,5db5c7f7406e8f109c7c3457,26.727747476375107,2019-10-27 13:38:15.617,Quente
685,5db5c7f8406e8f109c7c3458,28.189440033817533,2019-10-27 13:38:16.618,Quente
686,5db5c7f9406e8f109c7c3459,29.216095333497,2019-10-27 13:38:17.620,Quente
687,5db5c7fa406e8f109c7c345a,28.892261848970527,2019-10-27 13:38:18.620,Quente
688,5db5c7fb406e8f109c7c345b,24.242649166093337,2019-10-27 13:38:19.621,Normal
689,5db5c7fc406e8f109c7c345c,17.948932827610378,2019-10-27 13:38:20.622,Frio
690,5db5c7fd406e8f109c7c345d,25.61864828754372,2019-10-27 13:38:21.624,Quente
691,5db5c7fe406e8f109c7c345e,27.247580285586274,2019-10-27 13:38:22.625,Quente
692,5db5c7ff406e8f109c7c345f,28.38118407575473,2019-10-27 13:38:23.626,Quente
693,5db5c800406e8f109c7c3460,17.071502662842995,2019-10-27 13:38:24.628,Frio
694,5db5c801406e8f109c7c3461,27.883408502085892,2019-10-27 13:38:25.629,Quente
695,5db5c802406e8f109c7c3462,23.78658335469799,2019-10-27 13:38:26.630,Normal
696,5db5c803406e8f109c7c3463,15.933714623093394,2019-10-27 13:38:27.632,Frio
697,5db5c804406e8f109c7c3464,19.423292370227223,2019-10-27 13:38:28.633,Frio
698,5db5c805406e8f109c7c3465,22.66427831826837,2019-10-27 13:38:29.634,Normal
699,5db5c806406e8f109c7c3466,28.378781851501937,2019-10-27 13:38:30.636,Quente
700,5db5c807406e8f109c7c3467,25.031743403621284,2019-10-27 13:38:31.637,Quente
701,5db5c808406e8f109c7c3468,23.476371130407426,2019-10-27 13:38:32.639,Normal
702,5db5c809406e8f109c7c3469,16.04841581464714,2019-10-27 13:38:33.640,Frio
703,5db5c80a406e8f109c7c346a,27.806228528779535,2019-10-27 13:38:34.642,Quente
704,5db5c80b406e8f109c7c346b,16.500944318537936,2019-10-27 13:38:35.643,Frio
705,5db5c80c406e8f109c7c346c,24.301888499661707,2019-10-27 13:38:36.644,Normal
706,5db5c80d406e8f109c7c346d,20.727255354872543,2019-10-27 13:38:37.646,Normal
707,5db5c80e406e8f109c7c346e,17.340714679277877,2019-10-27 13:38:38.647,Frio
708,5db5c80f406e8f109c7c346f,26.921900772998015,2019-10-27 13:38:39.649,Quente
709,5db5c810406e8f109c7c3470,26.840669472534863,2019-10-27 13:38:40.650,Quente
710,5db5c811406e8f109c7c3471,26.881482152957275,2019-10-27 13:38:41.651,Quente
711,5db5c812406e8f109c7c3472,19.813043928619823,2019-10-27 13:38:42.653,Frio
712,5db5c813406e8f109c7c3473,23.46133801910284,2019-10-27 13:38:43.654,Normal
713,5db5c814406e8f109c7c3474,29.232400430880816,2019-10-27 13:38:44.656,Quente
714,5db5c815406e8f109c7c3475,22.407315316593937,2019-10-27 13:38:45.657,Normal
715,5db5c816406e8f109c7c3476,26.582795267506288,2019-10-27 13:38:46.659,Quente
716,5db5c817406e8f109c7c3477,19.657867859821508,2019-10-27 13:38:47.660,Frio
717,5db5c818406e8f109c7c3478,29.477390981284778,2019-10-27 13:38:48.661,Quente
718,5db5c819406e8f109c7c3479,16.03198412278982,2019-10-27 13:38:49.663,Frio
719,5db5c81a406e8f109c7c347a,24.685436348209024,2019-10-27 13:38:50.664,Normal
720,5db5c81b406e8f109c7c347b,29.378610585572964,2019-10-27 13:38:51.666,Quente
721,5db5c81c406e8f109c7c347c,23.211168051101055,2019-10-27 13:38:52.667,Normal
722,5db5c81d406e8f109c7c347d,19.440140314996768,2019-10-27 13:38:53.668,Frio
723,5db5c81e406e8f109c7c347e,21.757688577660097,2019-10-27 13:38:54.670,Normal
724,5db5c81f406e8f109c7c347f,18.971472962944933,2019-10-27 13:38:55.671,Frio
725,5db5c820406e8f109c7c3480,28.429841075161303,2019-10-27 13:38:56.673,Quente
726,5db5c821406e8f109c7c3481,29.18928250552688,2019-10-27 13:38:57.674,Quente
727,5db5c822406e8f109c7c3482,21.6914338341726,2019-10-27 13:38:58.675,Normal
728,5db5c823406e8f109c7c3483,22.58449135282195,2019-10-27 13:38:59.677,Normal
729,5db5c824406e8f109c7c3484,25.66109711824236,2019-10-27 13:39:00.678,Quente
730,5db5c825406e8f109c7c3485,23.648973337280346,2019-10-27 13:39:01.680,Normal
731,5db5c826406e8f109c7c3486,16.45880077174012,2019-10-27 13:39:02.681,Frio
732,5db5c827406e8f109c7c3487,22.13947097143689,2019-10-27 13:39:03.682,Normal
733,5db5c828406e8f109c7c3488,15.92317728416076,2019-10-27 13:39:04.684,Frio
734,5db5c829406e8f109c7c3489,19.556373232464242,2019-10-27 13:39:05.685,Frio
735,5db5c82a406e8f109c7c348a,19.24130132496598,2019-10-27 13:39:06.687,Frio
736,5db5c82b406e8f109c7c348b,25.028514456999915,2019-10-27 13:39:07.688,Quente
737,5db5c82c406e8f109c7c348c,16.775228508638527,2019-10-27 13:39:08.689,Frio
738,5db5c82d406e8f109c7c348d,22.51639843278565,2019-10-27 13:39:09.691,Normal
739,5db5c82e406e8f109c7c348e,24.68477125334214,2019-10-27 13:39:10.692,Normal
740,5db5c82f406e8f109c7c348f,25.14233997962788,2019-10-27 13:39:11.694,Quente
741,5db5c830406e8f109c7c3490,24.75586522973048,2019-10-27 13:39:12.695,Normal
742,5db5c831406e8f109c7c3491,16.677663711196733,2019-10-27 13:39:13.697,Frio
743,5db5c832406e8f109c7c3492,28.721311083118426,2019-10-27 13:39:14.698,Quente
744,5db5c833406e8f109c7c3493,22.365927392734317,2019-10-27 13:39:15.699,Normal
745,5db5c834406e8f109c7c3494,21.28388667078394,2019-10-27 13:39:16.701,Normal
746,5db5c835406e8f109c7c3495,25.970575261553847,2019-10-27 13:39:17.702,Quente
747,5db5c836406e8f109c7c3496,16.555075506969914,2019-10-27 13:39:18.704,Frio
748,5db5c837406e8f109c7c3497,22.795890639597804,2019-10-27 13:39:19.705,Normal
749,5db5c838406e8f109c7c3498,28.589258185121736,2019-10-27 13:39:20.706,Quente
750,5db5c839406e8f109c7c3499,24.618686038918643,2019-10-27 13:39:21.708,Normal
751,5db5c83a406e8f109c7c349a,29.841032161869265,2019-10-27 13:39:22.709,Quente
752,5db5c83b406e8f109c7c349b,28.576130407043188,2019-10-27 13:39:23.710,Quente
753,5db5c83c406e8f109c7c349c,23.201805090544305,2019-10-27 13:39:24.712,Normal
754,5db5c83d406e8f109c7c349d,26.23970310237923,2019-10-27 13:39:25.713,Quente
755,5db5c83e406e8f109c7c349e,15.35406148893679,2019-10-27 13:39:26.715,Frio
756,5db5c83f406e8f109c7c349f,17.81358173678693,2019-10-27 13:39:27.716,Frio
757,5db5c840406e8f109c7c34a0,20.95255413895132,2019-10-27 13:39:28.718,Normal
758,5db5c841406e8f109c7c34a1,18.439697635514857,2019-10-27 13:39:29.719,Frio
759,5db5c842406e8f109c7c34a2,25.146325480081508,2019-10-27 13:39:30.720,Quente
760,5db5c843406e8f109c7c34a3,24.874194251320098,2019-10-27 13:39:31.722,Normal
761,5db5c844406e8f109c7c34a4,24.659115614972194,2019-10-27 13:39:32.723,Normal
762,5db5c845406e8f109c7c34a5,17.722622002160843,2019-10-27 13:39:33.725,Frio
763,5db5c846406e8f109c7c34a6,22.213029576779284,2019-10-27 13:39:34.726,Normal
764,5db5c847406e8f109c7c34a7,15.525916879925424,2019-10-27 13:39:35.727,Frio
765,5db5c848406e8f109c7c34a8,23.649441306305167,2019-10-27 13:39:36.729,Normal
766,5db5c849406e8f109c7c34a9,29.334787274222307,2019-10-27 13:39:37.730,Quente
767,5db5c84a406e8f109c7c34aa,24.940179351477795,2019-10-27 13:39:38.732,Normal
768,5db5c84b406e8f109c7c34ab,18.39348804898886,2019-10-27 13:39:39.733,Frio
769,5db5c84c406e8f109c7c34ac,19.373575991439584,2019-10-27 13:39:40.734,Frio
770,5db5c84d406e8f109c7c34ad,15.166549891073352,2019-10-27 13:39:41.736,Frio
771,5db5c84e406e8f109c7c34ae,18.276199227207723,2019-10-27 13:39:42.737,Frio
772,5db5c84f406e8f109c7c34af,24.100426750943022,2019-10-27 13:39:43.738,Normal
773,5db5c850406e8f109c7c34b0,24.514624856220138,2019-10-27 13:39:44.738,Normal
774,5db5c851406e8f109c7c34b1,23.212777063285266,2019-10-27 13:39:45.740,Normal
775,5db5c852406e8f109c7c34b2,19.24699541653116,2019-10-27 13:39:46.741,Frio
776,5db5c853406e8f109c7c34b3,26.37344776152665,2019-10-27 13:39:47.743,Quente
777,5db5c854406e8f109c7c34b4,27.612986450293512,2019-10-27 13:39:48.744,Quente
778,5db5c855406e8f109c7c34b5,21.647578047282803,2019-10-27 13:39:49.745,Normal
779,5db5c856406e8f109c7c34b6,27.17504107398709,2019-10-27 13:39:50.747,Quente
780,5db5c857406e8f109c7c34b7,27.19518309972105,2019-10-27 13:39:51.748,Quente
781,5db5c858406e8f109c7c34b8,15.251319189888118,2019-10-27 13:39:52.750,Frio
782,5db5c859406e8f109c7c34b9,26.610859843809664,2019-10-27 13:39:53.751,Quente
783,5db5c85a406e8f109c7c34ba,24.933209649087434,2019-10-27 13:39:54.752,Normal
784,5db5c85b406e8f109c7c34bb,19.43367207260585,2019-10-27 13:39:55.754,Frio
785,5db5c85c406e8f109c7c34bc,17.981886929123156,2019-10-27 13:39:56.755,Frio
786,5db5c85d406e8f109c7c34bd,18.099332450027394,2019-10-27 13:39:57.757,Frio
787,5db5c85e406e8f109c7c34be,28.174048011629253,2019-10-27 13:39:58.758,Quente
788,5db5c85f406e8f109c7c34bf,24.206181700691968,2019-10-27 13:39:59.759,Normal
789,5db5c860406e8f109c7c34c0,24.301503694639333,2019-10-27 13:40:00.761,Normal
790,5db5c861406e8f109c7c34c1,28.941985445182503,2019-10-27 13:40:01.762,Quente
791,5db5c862406e8f109c7c34c2,26.2589109079476,2019-10-27 13:40:02.764,Quente
792,5db5c863406e8f109c7c34c3,22.99888987816643,2019-10-27 13:40:03.765,Normal
793,5db5c864406e8f109c7c34c4,18.227809965821912,2019-10-27 13:40:04.766,Frio
794,5db5c865406e8f109c7c34c5,29.31346982665703,2019-10-27 13:40:05.768,Quente
795,5db5c866406e8f109c7c34c6,27.90480202286534,2019-10-27 13:40:06.769,Quente
796,5db5c867406e8f109c7c34c7,26.73492294145028,2019-10-27 13:40:07.771,Quente
797,5db5c868406e8f109c7c34c8,25.689241966437518,2019-10-27 13:40:08.771,Quente
798,5db5c869406e8f109c7c34c9,19.28321148927958,2019-10-27 13:40:09.773,Frio
799,5db5c86a406e8f109c7c34ca,25.103529902838396,2019-10-27 13:40:10.774,Quente
800,5db5c86b406e8f109c7c34cb,28.756115866281256,2019-10-27 13:40:11.775,Quente
801,5db5c86c406e8f109c7c34cc,23.58408439155768,2019-10-27 13:40:12.777,Normal
802,5db5c86d406e8f109c7c34cd,26.200149769951786,2019-10-27 13:40:13.778,Quente
803,5db5c86e406e8f109c7c34ce,20.49186094879325,2019-10-27 13:40:14.780,Normal
804,5db5c86f406e8f109c7c34cf,20.382357967176674,2019-10-27 13:40:15.781,Normal
805,5db5c870406e8f109c7c34d0,16.68146832613958,2019-10-27 13:40:16.783,Frio
806,5db5c871406e8f109c7c34d1,20.00426184224566,2019-10-27 13:40:17.784,Normal
807,5db5c872406e8f109c7c34d2,16.37581570830881,2019-10-27 13:40:18.785,Frio
808,5db5c873406e8f109c7c34d3,18.64069301614631,2019-10-27 13:40:19.785,Frio
809,5db5c874406e8f109c7c34d4,28.081502360031664,2019-10-27 13:40:20.787,Quente
810,5db5c875406e8f109c7c34d5,26.46176669531272,2019-10-27 13:40:21.788,Quente
811,5db5c876406e8f109c7c34d6,24.752441644828263,2019-10-27 13:40:22.789,Normal
812,5db5c877406e8f109c7c34d7,28.600128389679906,2019-10-27 13:40:23.791,Quente
813,5db5c878406e8f109c7c34d8,17.411900150225385,2019-10-27 13:40:24.792,Frio
814,5db5c879406e8f109c7c34d9,29.03983535124299,2019-10-27 13:40:25.793,Quente
815,5db5c87a406e8f109c7c34da,28.112397037084584,2019-10-27 13:40:26.795,Quente
816,5db5c87b406e8f109c7c34db,22.931768515959263,2019-10-27 13:40:27.796,Normal
817,5db5c87c406e8f109c7c34dc,25.249085613595337,2019-10-27 13:40:28.798,Quente
818,5db5c87d406e8f109c7c34dd,19.237661197088322,2019-10-27 13:40:29.799,Frio
819,5db5c87e406e8f109c7c34de,27.634904736468535,2019-10-27 13:40:30.801,Quente
820,5db5c87f406e8f109c7c34df,15.030002073281,2019-10-27 13:40:31.802,Frio
821,5db5c880406e8f109c7c34e0,26.573796444855155,2019-10-27 13:40:32.803,Quente
822,5db5c881406e8f109c7c34e1,23.35005256841699,2019-10-27 13:40:33.805,Normal
823,5db5c882406e8f109c7c34e2,29.309190313836453,2019-10-27 13:40:34.806,Quente
824,5db5c883406e8f109c7c34e3,18.608754102494586,2019-10-27 13:40:35.808,Frio
825,5db5c884406e8f109c7c34e4,20.063349242654805,2019-10-27 13:40:36.809,Normal
826,5db5c885406e8f109c7c34e5,23.478914399409316,2019-10-27 13:40:37.810,Normal
827,5db5c886406e8f109c7c34e6,15.742228949285522,2019-10-27 13:40:38.812,Frio
828,5db5c887406e8f109c7c34e7,17.266145723367217,2019-10-27 13:40:39.813,Frio
829,5db5c888406e8f109c7c34e8,16.989786671370595,2019-10-27 13:40:40.815,Frio
830,5db5c889406e8f109c7c34e9,25.697684012239485,2019-10-27 13:40:41.816,Quente
831,5db5c88a406e8f109c7c34ea,21.14979966579282,2019-10-27 13:40:42.817,Normal
832,5db5c88b406e8f109c7c34eb,29.167416685766277,2019-10-27 13:40:43.819,Quente
833,5db5c88c406e8f109c7c34ec,27.825399197795974,2019-10-27 13:40:44.820,Quente
834,5db5c88d406e8f109c7c34ed,15.685528601831958,2019-10-27 13:40:45.822,Frio
835,5db5c88e406e8f109c7c34ee,25.799588856597982,2019-10-27 13:40:46.823,Quente
836,5db5c88f406e8f109c7c34ef,21.995095891446923,2019-10-27 13:40:47.824,Normal
837,5db5c890406e8f109c7c34f0,21.214271853277157,2019-10-27 13:40:48.825,Normal
838,5db5c891406e8f109c7c34f1,15.716743273910792,2019-10-27 13:40:49.826,Frio
839,5db5c892406e8f109c7c34f2,21.67978489137726,2019-10-27 13:40:50.828,Normal
840,5db5c893406e8f109c7c34f3,17.488939641708782,2019-10-27 13:40:51.829,Frio
841,5db5c894406e8f109c7c34f4,25.506925047185508,2019-10-27 13:40:52.831,Quente
842,5db5c895406e8f109c7c34f5,18.61716489375574,2019-10-27 13:40:53.832,Frio
843,5db5c896406e8f109c7c34f6,27.48858348852967,2019-10-27 13:40:54.833,Quente
844,5db5c897406e8f109c7c34f7,25.677692941500048,2019-10-27 13:40:55.835,Quente
845,5db5c898406e8f109c7c34f8,25.643670569152874,2019-10-27 13:40:56.836,Quente
846,5db5c899406e8f109c7c34f9,20.872660306456453,2019-10-27 13:40:57.838,Normal
847,5db5c89a406e8f109c7c34fa,15.358254694965906,2019-10-27 13:40:58.839,Frio
848,5db5c89b406e8f109c7c34fb,17.75824773717126,2019-10-27 13:40:59.841,Frio
849,5db5c89c406e8f109c7c34fc,25.798145747858236,2019-10-27 13:41:00.842,Quente
850,5db5c89d406e8f109c7c34fd,21.3134642841608,2019-10-27 13:41:01.843,Normal
851,5db5c89e406e8f109c7c34fe,16.11922608935209,2019-10-27 13:41:02.845,Frio
852,5db5c89f406e8f109c7c34ff,24.177354333604676,2019-10-27 13:41:03.846,Normal
853,5db5c8a0406e8f109c7c3500,23.62131228485233,2019-10-27 13:41:04.848,Normal
854,5db5c8a1406e8f109c7c3501,29.558561674796863,2019-10-27 13:41:05.849,Quente
855,5db5c8a2406e8f109c7c3502,29.08884147927536,2019-10-27 13:41:06.850,Quente
856,5db5c8a3406e8f109c7c3503,15.738193066038978,2019-10-27 13:41:07.852,Frio
857,5db5c8a4406e8f109c7c3504,22.186432607297924,2019-10-27 13:41:08.853,Normal
858,5db5c8a5406e8f109c7c3505,21.012780064065915,2019-10-27 13:41:09.855,Normal
859,5db5c8a6406e8f109c7c3506,24.31203467216974,2019-10-27 13:41:10.856,Normal
860,5db5c8a7406e8f109c7c3507,23.676500552330893,2019-10-27 13:41:11.857,Normal
861,5db5c8a8406e8f109c7c3508,18.912028034264882,2019-10-27 13:41:12.859,Frio
862,5db5c8a9406e8f109c7c3509,16.587096326589993,2019-10-27 13:41:13.860,Frio
863,5db5c8aa406e8f109c7c350a,15.284715396540456,2019-10-27 13:41:14.862,Frio
864,5db5c8ab406e8f109c7c350b,20.198853614079237,2019-10-27 13:41:15.863,Normal
865,5db5c8ac406e8f109c7c350c,23.81824389833887,2019-10-27 13:41:16.864,Normal
866,5db5c8ad406e8f109c7c350d,27.543549102619636,2019-10-27 13:41:17.866,Quente
867,5db5c8ae406e8f109c7c350e,21.17748937527658,2019-10-27 13:41:18.867,Normal
868,5db5c8af406e8f109c7c350f,20.14243657778369,2019-10-27 13:41:19.869,Normal
869,5db5c8b0406e8f109c7c3510,19.352935993740314,2019-10-27 13:41:20.870,Frio
870,5db5c8b1406e8f109c7c3511,28.354339511520763,2019-10-27 13:41:21.871,Quente
871,5db5c8b2406e8f109c7c3512,21.48090530817481,2019-10-27 13:41:22.873,Normal
872,5db5c8b3406e8f109c7c3513,16.818539207933203,2019-10-27 13:41:23.874,Frio
873,5db5c8b4406e8f109c7c3514,17.103726268719527,2019-10-27 13:41:24.876,Frio
874,5db5c8b5406e8f109c7c3515,16.093667094772947,2019-10-27 13:41:25.877,Frio
875,5db5c8b6406e8f109c7c3516,27.135320571284936,2019-10-27 13:41:26.878,Quente
876,5db5c8b7406e8f109c7c3517,15.972433193863303,2019-10-27 13:41:27.880,Frio
877,5db5c8b8406e8f109c7c3518,24.932432009853496,2019-10-27 13:41:28.881,Normal
878,5db5c8b9406e8f109c7c3519,22.14518589506915,2019-10-27 13:41:29.883,Normal
879,5db5c8ba406e8f109c7c351a,25.67367899082159,2019-10-27 13:41:30.884,Quente
880,5db5c8bb406e8f109c7c351b,28.307343368590836,2019-10-27 13:41:31.885,Quente
881,5db5c8bc406e8f109c7c351c,20.014909641490643,2019-10-27 13:41:32.887,Normal
882,5db5c8bd406e8f109c7c351d,19.69780659263051,2019-10-27 13:41:33.888,Frio
883,5db5c8be406e8f109c7c351e,19.4866573208714,2019-10-27 13:41:34.890,Frio
884,5db5c8bf406e8f109c7c351f,27.462155126149327,2019-10-27 13:41:35.891,Quente
885,5db5c8c0406e8f109c7c3520,29.019972940314936,2019-10-27 13:41:36.892,Quente
886,5db5c8c1406e8f109c7c3521,17.9574040696907,2019-10-27 13:41:37.894,Frio
887,5db5c8c2406e8f109c7c3522,24.84787930804908,2019-10-27 13:41:38.895,Normal
888,5db5c8c3406e8f109c7c3523,20.825308265866596,2019-10-27 13:41:39.897,Normal
889,5db5c8c4406e8f109c7c3524,24.610835735538934,2019-10-27 13:41:40.898,Normal
890,5db5c8c5406e8f109c7c3525,19.143816059360546,2019-10-27 13:41:41.899,Frio
891,5db5c8c6406e8f109c7c3526,24.985053397997767,2019-10-27 13:41:42.901,Normal
892,5db5c8c7406e8f109c7c3527,24.245682810020533,2019-10-27 13:41:43.902,Normal
893,5db5c8c8406e8f109c7c3528,24.991553301023515,2019-10-27 13:41:44.903,Normal
894,5db5c8c9406e8f109c7c3529,25.56455731909571,2019-10-27 13:41:45.904,Quente
895,5db5c8ca406e8f109c7c352a,16.355151621168563,2019-10-27 13:41:46.906,Frio
896,5db5c8cb406e8f109c7c352b,25.68226002901455,2019-10-27 13:41:47.907,Quente
897,5db5c8cc406e8f109c7c352c,29.157266246129602,2019-10-27 13:41:48.908,Quente
898,5db5c8cd406e8f109c7c352d,24.03620468515623,2019-10-27 13:41:49.910,Normal
899,5db5c8ce406e8f109c7c352e,17.498444600501074,2019-10-27 13:41:50.911,Frio
900,5db5c8cf406e8f109c7c352f,21.875893026799336,2019-10-27 13:41:51.913,Normal
901,5db5c8d0406e8f109c7c3530,26.819102728545964,2019-10-27 13:41:52.914,Quente
902,5db5c8d1406e8f109c7c3531,26.464263758194647,2019-10-27 13:41:53.915,Quente
903,5db5c8d2406e8f109c7c3532,16.11059108829082,2019-10-27 13:41:54.917,Frio
904,5db5c8d3406e8f109c7c3533,21.16509031884348,2019-10-27 13:41:55.918,Normal
905,5db5c8d4406e8f109c7c3534,27.174334557906597,2019-10-27 13:41:56.920,Quente
906,5db5c8d5406e8f109c7c3535,22.32994888764283,2019-10-27 13:41:57.921,Normal
907,5db5c8d6406e8f109c7c3536,21.731536786809706,2019-10-27 13:41:58.922,Normal
908,5db5c8d7406e8f109c7c3537,19.209017039244713,2019-10-27 13:41:59.924,Frio
909,5db5c8d8406e8f109c7c3538,24.429617992098184,2019-10-27 13:42:00.925,Normal
910,5db5c8d9406e8f109c7c3539,19.418768450704835,2019-10-27 13:42:01.927,Frio
911,5db5c8da406e8f109c7c353a,20.075532156352327,2019-10-27 13:42:02.928,Normal
912,5db5c8db406e8f109c7c353b,23.986857892224563,2019-10-27 13:42:03.929,Normal
913,5db5c8dc406e8f109c7c353c,27.206137496095657,2019-10-27 13:42:04.931,Quente
914,5db5c8dd406e8f109c7c353d,28.959437040464127,2019-10-27 13:42:05.932,Quente
915,5db5c8de406e8f109c7c353e,27.148055401045983,2019-10-27 13:42:06.934,Quente
